,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,Source,FootNote,Education level,Nature,Reporting Type,Units
189859,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",702,Singapore,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189860,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",702,Singapore,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189861,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",702,Singapore,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189862,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",702,Singapore,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189863,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",702,Singapore,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189864,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",702,Singapore,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189865,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189866,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189867,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189868,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189869,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189870,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189871,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189872,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189873,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",703,Slovakia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189874,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2000,100.0,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189875,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2000,100.0,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189876,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189877,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189878,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189879,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189880,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2003,100.0,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189881,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2003,100.0,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189882,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189883,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189884,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189885,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189886,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189887,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189888,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189889,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189890,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189891,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189892,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189893,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189894,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189895,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189896,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189897,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189898,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189899,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189900,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189901,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189902,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189903,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189904,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189905,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189906,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189907,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189908,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189909,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189910,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189911,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189912,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189913,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189914,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189915,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189916,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189917,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189918,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189919,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189920,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",705,Slovenia,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189921,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2000,100.0,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189922,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2000,100.0,2000,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189923,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189924,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2001,100.0,2001,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189925,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189926,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2002,100.0,2002,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189927,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2003,100.0,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189928,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2003,100.0,2003,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189929,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189930,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2004,100.0,2004,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189931,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189932,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2005,100.0,2005,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189933,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189934,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2006,100.0,2006,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189935,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189936,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189937,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2007,100.0,2007,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189938,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189939,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189940,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2008,100.0,2008,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189941,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189942,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189943,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2009,100.0,2009,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189944,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189945,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189946,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2010,100.0,2010,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189947,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189948,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189949,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2011,100.0,2011,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189950,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189951,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189952,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2012,100.0,2012,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189953,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189954,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189955,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2013,100.0,2013,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189956,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189957,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189958,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2014,100.0,2014,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189959,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189960,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189961,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2015,100.0,2015,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189962,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189963,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189964,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189965,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189966,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189967,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2017,100.0,2017,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189968,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189969,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189970,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2018,100.0,2018,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189971,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189972,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189973,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2019,100.0,2019,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189974,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2020,100.0,2020,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,PRIMAR,C,G,PERCENT
189975,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2020,100.0,2020,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
189976,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",724,Spain,2020,100.0,2020,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,LOWSEC,C,G,PERCENT
189977,4,4.a,4.a.1,SE_ACS_H2O,"Proportion of schools with access to basic drinking water, by education level (%)",729,Sudan,2016,100.0,2016,UNESCO Institute for Statistics.  Data extracted on 13 April 2021.,,UPPSEC,C,G,PERCENT
