,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,FootNote,Nature,Reporting Type,Sampling Stations,Units
6372,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2014,8.052,2014,8.097,7.999,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: IMR_Norwegian_Sea | LATITUDE: 68.850 | LONGITUDE: 12.80,C,G,IMR_NORWEGIAN_SEA,PH
6373,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2015,8.061,2015,8.092,8.038,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: IMR_Norwegian_Sea | LATITUDE: 71.084 | LONGITUDE: 6.00,C,G,IMR_NORWEGIAN_SEA,PH
6374,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2015,8.075,2015,8.097,8.049,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: West Coast | LATITUDE:  59.740 | LONGITUDE: 5.51,C,G,WESTCOAST,PH
6375,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2016,8.051,2016,8.09,8.003,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: West Coast | LATITUDE:  59.830 | LONGITUDE: 5.56,C,G,WESTCOAST,PH
6376,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2016,8.058,2016,8.088,8.038,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: IMR_Norwegian_Sea | LATITUDE: 64.134 | LONGITUDE: 1.26,C,G,IMR_NORWEGIAN_SEA,PH
6377,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2017,8.054,2017,8.149,7.894,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Arendal | LATITUDE: 58.383 | LONGITUDE: 8.83,C,G,ARENDAL,PH
6378,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2017,8.066,2017,8.141,8.022,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: IMR_Norwegian_Sea | LATITUDE: 69.950 | LONGITUDE: 9.59,C,G,IMR_NORWEGIAN_SEA,PH
6379,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2017,8.068,2017,8.143,7.937,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: West Coast | LATITUDE:  59.740 | LONGITUDE: 5.50,C,G,WESTCOAST,PH
6380,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2018,8.076,2018,8.171,8.004,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: West Coast | LATITUDE:  59.741 | LONGITUDE: 5.50,C,G,WESTCOAST,PH
6381,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2018,8.073,2018,8.215,7.927,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Arendal | LATITUDE: 58.383 | LONGITUDE: 8.83,C,G,ARENDAL,PH
6382,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2019,8.058,2019,8.12,7.987,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: West Coast | LATITUDE:  60.190 | LONGITUDE: 5.24,C,G,WESTCOAST,PH
6383,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2019,8.071,2019,8.17,7.98,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: VT71 | LATITUDE: 62.328 | LONGITUDE: 5.76,C,G,VT71,PH
6384,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2019,8.086,2019,8.228,7.932,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  VT3 | LATITUDE: 59.041 | LONGITUDE: 10.76,C,G,VT3,PH
6385,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2019,8.089,2019,8.233,7.688,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  VR54 | LATITUDE: 69.502 | LONGITUDE: 18.34,C,G,VR54,PH
6386,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2019,8.048,2019,8.129,7.917,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Arendal | LATITUDE: 58.383 | LONGITUDE: 8.83,C,G,ARENDAL,PH
6387,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,578,Norway,2020,8.061,2020,8.129,8.011,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: West Coast | LATITUDE:  59.740 | LONGITUDE: 5.49,C,G,WESTCOAST,PH
6388,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2015,7.744,2015,8.332,7.229,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Philippines | LATITUDE: 16.383 | LONGITUDE: 119.93,C,G,PHILIPPINES1_15,PH
6389,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2016,7.790,2016,8.291,7.091,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Philippines | LATITUDE: 9.004 | LONGITUDE: 124.81,C,G,PHILIPPINES2_16,PH
6390,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2017,8.032,2017,8.48,7.951,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: RSVP | LATITUDE: 14.076 | LONGITUDE: 120.017,C,G,RSVP,PH
6391,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2017,7.979,2017,8.069,7.905,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Philippines | LATITUDE: 9.921 | LONGITUDE: 118.92,C,G,PHILIPPINES3_17,PH
6392,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2017,8.032,2017,8.07,7.928,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WPS | LATITUDE: 8.024 | LONGITUDE: 116.885,C,G,WPS,PH
6393,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2018,7.998,2018,8.416,7.435,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Philippines | LATITUDE: 13.979 | LONGITUDE: 120.63,C,G,PHILIPPINES4_18,PH
6394,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2019,8.018,2019,8.142,7.247,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Visayan Sea | LATITUDE: 11.524 | LONGITUDE: 122.596,C,G,VISAYANSEA,PH
6395,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2019,7.979,2019,8.05,7.892,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Philippines 2 | LATITUDE:  7.127| LONGITUDE: 122.26,C,G,PHILIPPINES6_19,PH
6396,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,608,Philippines,2019,8.033,2019,8.357,7.459,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Philippines 1 | LATITUDE: 11.998 | LONGITUDE: 121.92,C,G,PHILIPPINES5_ 19,PH
6397,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,704,Viet Nam,2018,7.996,2018,8.067,7.891,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Viet Nam | LATITUDE: 9.297 | LONGITUDE: 103.50,C,G,VIETNAM1_18,PH
6398,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,704,Viet Nam,2019,8.083,2019,8.261,7.908,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Viet Nam | LATITUDE: 11.705 | LONGITUDE: 109.20,C,G,VIETNAM2_19,PH
6399,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,704,Viet Nam,2020,8.050,2020,8.114,7.971,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Viet Nam | LATITUDE: 11.705 | LONGITUDE: 109.21,C,G,VIETNAM2_20,PH
6400,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2013,8.039,2013,8.144,7.686,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Algoa | LATITUDE: -32.747 | LONGITUDE: 16.43,C,G,ALGOA,PH
6401,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2014,8.049,2014,8.152,7.498,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Algoa | LATITUDE: -31.068| LONGITUDE: 15.11,C,G,ALGOA,PH
6402,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2015,7.930,2015,8.282,7.442,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Algoa | LATITUDE: -32.668 | LONGITUDE: 17.77,C,G,ALGOA,PH
6403,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2018,8.02,2018,8.19,7.72,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Offshore| LATITUDE: -34.034 | LONGITUDE: 25.73,C,G,OFFSHORE,PH
6404,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2018,8.05,2018,8.38,7.86,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Inshore | LATITUDE: -34.16 | LONGITUDE: 25.69,C,G,INSHORE,PH
6405,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2019,8.03,2019,8.27,7.94,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Offshore| LATITUDE: -34.034 | LONGITUDE: 25.73,C,G,OFFSHORE,PH
6406,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2019,8.04,2019,8.41,7.8,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Inshore | LATITUDE: -34.16 | LONGITUDE: 25.69,C,G,INSHORE,PH
6407,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2020,8.07,2020,8.41,7.97,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Inshore | LATITUDE: -34.16 | LONGITUDE: 25.69,C,G,INSHORE,PH
6408,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,710,South Africa,2020,8.01,2020,8.05,7.98,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Offshore| LATITUDE: -34.034 | LONGITUDE: 25.73,C,G,OFFSHORE,PH
6409,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2008,8.012,2008,8.033,8.002,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6410,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2009,8.014,2009,8.034,7.999,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6411,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2010,8.011,2010,8.019,8.001,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6412,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2011,8.019,2011,8.029,8.002,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6413,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2012,8.004,2012,8.024,7.993,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6414,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2013,8.009,2013,8.02,7.995,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6415,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2014,8.006,2014,8.016,7.994,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6416,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2015,7.999,2015,8.017,7.985,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6417,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2016,7.996,2016,8.012,7.979,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6418,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2017,7.991,2017,8.001,7.98,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6419,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2018,7.987,2018,7.997,7.976,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: ESTOC | LATITUDE: 29.166 | LONGITUDE: -15.50,C,G,ESTOC,PH
6420,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,724,Spain,2019,8.036,2019,8.148,7.412,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Radial Vigo | LATITUDE: 42.142| LONGITUDE: -8.96,C,G,RADIALVIGO,PH
6421,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,764,Thailand,2016,8.040,2016,8.14,7.97,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Thailand | LATITUDE: 11.958 | LONGITUDE: 102.27,C,G,THAILAND1_16,PH
6422,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,764,Thailand,2017,8.041,2017,8.094,7.989,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Thailand | LATITUDE: 11.958 | LONGITUDE: 102.27,C,G,THAILAND1_17,PH
6423,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,764,Thailand,2018,8.041,2018,8.129,7.945,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Thailand | LATITUDE: 7.765 | LONGITUDE: 98.48,C,G,THAILAND2_18,PH
6424,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,764,Thailand,2019,8.055,2019,8.14,7.977,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Thailand | LATITUDE: 7.501| LONGITUDE: 100.47,C,G,THAILAND2_19,PH
6425,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,764,Thailand,2020,8.064,2020,8.092,7.97,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Thailand | LATITUDE: 12.534 | LONGITUDE: 101.08,C,G,THAILAND3_20,PH
6426,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2010,8.082,2010,8.187,7.952,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Garron Point Scotland | LATITUDE: 56.963 | LONGITUDE: -2.11,C,G,GARRONPOINTSCOTLAND,PH
6427,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2010,8.087,2010,8.089,8.085,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6428,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2010,8.072,2010,8.103,8.035,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6429,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2011,8.101,2011,8.237,8.038,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6430,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2011,8.007,2011,8.072,7.97,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6431,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2011,8.029,2011,8.067,7.954,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Garron Point Scotland | LATITUDE: 56.963 | LONGITUDE: -2.11,C,G,GARRONPOINTSCOTLAND,PH
6432,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2012,8.083,2012,8.307,7.945,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6433,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2012,8.070,2012,8.259,7.918,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6434,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2012,8.047,2012,8.179,7.985,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Garron Point Scotland | LATITUDE: 56.963 | LONGITUDE: -2.11,C,G,GARRONPOINTSCOTLAND,PH
6435,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2013,8.015,2013,8.171,7.795,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6436,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2013,8.018,2013,8.164,7.873,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Garron Point Scotland | LATITUDE: 56.963 | LONGITUDE: -2.11,C,G,GARRONPOINTSCOTLAND,PH
6437,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2013,7.997,2013,8.175,7.774,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6438,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2014,8.013,2014,8.213,7.807,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6439,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2014,8.058,2014,8.211,7.911,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6440,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2015,8.117,2015,8.261,7.915,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6441,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2015,8.129,2015,8.215,8.006,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6442,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2016,8.074,2016,8.254,7.686,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6443,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2016,8.064,2016,8.166,7.919,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6444,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2017,8.066,2017,8.218,7.903,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6445,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2017,8.069,2017,8.291,7.696,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6446,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2018,8.015,2018,8.211,7.56,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6447,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2018,7.949,2018,8.118,7.71,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6448,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2019,7.997,2019,8.153,7.809,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  WCO L4| LATITUDE: 50.250 | LONGITUDE: -4.22,C,G,WCOL4,PH
6449,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,826,United Kingdom of Great Britain and Northern Ireland,2019,7.969,2019,8.101,7.886,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: WCO E1 | LATITUDE: 50.033 | LONGITUDE: -4.37,C,G,WCOE1,PH
6450,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2010,8.048,2010,8.166,7.976,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Gulf of Maine | LATITUDE: 43.023 | LONGITUDE: -70.542,C,G,GULFOFMAINE,PH
6451,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2010,8.109,2010,8.409,7.883,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Chá bă  | LATITUDE: 47.936 | LONGITUDE: -125.958,C,G,CHABA,PH
6452,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2010,8.111,2010,8.215,7.93,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6453,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2011,8.110,2011,8.249,7.916,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name:  Gray's Reef | LATITUDE: 31.400 | LONGITUDE: -80.87,C,G,GRAYSREEF,PH
6454,14,14.3,14.3.1,ER_OAW_MNACD,Average marine acidity (pH) measured at agreed suite of representative sampling stations,840,United States of America,2011,8.270,2011,8.723,8.081,Intergovernmental Oceanographic Commission (IOC) of UNESCO,Mooring Name: Coastal MS | LATITUDE: 30.000 | LONGITUDE: -88.60,C,G,COASTALMS,PH
